tsne 1,tsne 2,tsne 3,author
-6.8368936,2.6130896,2.7336662,EAP
8.957615,2.3446512,-9.9495325,HPL
-9.621754,9.806212,-13.766099,MWS
9.630883,-11.913661,-29.486477,HPL
-16.768147,-11.011833,-7.4123797,MWS
7.189912,4.268087,-8.151888,MWS
2.2095993,0.4557637,-25.343554,HPL
-18.283857,4.9143906,26.26103,EAP
-11.407413,26.074856,14.916539,EAP
3.819552,-22.447226,4.049173,EAP
26.126217,-18.695374,7.9583974,MWS
-2.6696794,-10.894733,-6.10526,MWS
-4.8238955,0.65003854,-19.169958,EAP
10.346698,14.610188,-9.618901,MWS
20.388552,-14.241196,8.473592,EAP
-3.6177125,5.2268953,13.404346,HPL
4.9116125,16.764057,-4.0547786,EAP
4.512581,3.049243,9.24225,HPL
-26.66261,1.6832778,20.53974,EAP
9.678874,14.223125,5.590594,MWS
33.200115,-8.420708,-1.2304187,MWS
-2.9669137,-2.8151765,-26.183311,EAP
-23.622927,3.8052497,-12.494489,MWS
-10.329408,3.760416,-2.5349133,HPL
-22.556664,-8.739707,17.208939,EAP
20.326237,-15.585173,-13.765766,HPL
-30.14464,-1.7085251,-17.08491,MWS
-14.971283,16.139,15.525016,EAP
-14.395305,14.018124,12.64257,HPL
-2.6421096,-13.22909,25.06241,MWS
3.170294,-19.90554,-3.0983195,MWS
10.181699,13.3137665,-8.561156,HPL
6.0192823,18.214468,3.1444902,MWS
-34.259544,3.3728693,-6.89988,EAP
20.63997,8.696728,-12.476754,EAP
13.186574,18.172428,17.484936,EAP
15.151458,1.7205064,17.13244,EAP
-14.036029,-1.9464157,-16.074087,MWS
1.875402,-12.930938,-9.052051,EAP
-8.774722,21.723057,-12.311176,EAP
8.935346,16.700851,-5.849149,MWS
-2.437154,-22.432259,-6.7768707,HPL
-9.983423,12.953094,14.394011,HPL
-28.431984,-1.9133548,-1.3587822,MWS
-7.9826117,8.799123,12.1544485,MWS
15.845603,5.1083264,-4.862326,EAP
-25.268965,-13.323424,-14.222016,MWS
22.402475,-4.081193,17.180668,EAP
-3.707336,23.625107,19.066835,MWS
-16.974138,22.766083,-5.472095,HPL
12.487464,-24.76411,2.9401145,HPL
16.53983,9.145766,-18.68337,HPL
-6.5412683,-15.699527,10.063676,MWS
-7.8332667,-12.256456,-6.0790215,MWS
-20.978748,19.311066,19.288366,EAP
24.657196,10.113602,-0.28807902,EAP
-5.011723,5.5932126,-31.897896,EAP
16.960361,-18.100998,-15.135313,HPL
6.0080614,-34.126884,5.281476,HPL
-16.828733,12.288769,15.443086,EAP
18.620646,-11.485789,-9.417479,EAP
-1.5126439,-24.615204,0.8339461,HPL
-28.494488,9.6664295,6.8608446,EAP
34.993088,6.6431475,-3.109598,MWS
-3.6503131,25.766476,12.011656,EAP
-19.731653,-4.7112436,-8.4588,MWS
-5.182238,-10.150394,-5.9547887,MWS
18.86967,-15.026445,-17.921259,HPL
8.689684,0.67463505,-22.002913,HPL
17.5451,-0.45787913,-17.29846,EAP
4.134499,31.387726,14.987388,EAP
16.426418,7.061012,15.676144,EAP
-4.565298,26.710293,-20.015032,HPL
25.016499,-0.91971,7.692567,EAP
14.974897,-10.597713,-23.609604,HPL
-16.0634,4.4932613,-7.0797906,MWS
-3.656656,16.048655,-12.028428,MWS
8.264951,4.206836,-16.637505,EAP
-14.197391,7.7591963,-9.397645,MWS
-9.912408,19.16404,-5.2790513,EAP
5.11599,23.998302,6.7968087,MWS
-16.710333,-15.788748,-22.653032,MWS
4.1341004,-0.32498735,-28.352459,MWS
-10.552973,16.762566,16.303522,HPL
4.5904827,1.2079643,25.995708,EAP
-7.9812474,1.1165775,-3.919812,HPL
1.5170242,9.707927,-9.57195,HPL
-9.669292,12.362975,-32.189888,EAP
-20.677677,11.108702,19.16429,HPL
-20.250223,-16.736471,24.723093,EAP
1.0905352,-21.804062,26.591354,EAP
-26.663923,12.679203,12.349533,EAP
-23.93023,-7.873668,23.59167,EAP
-20.238667,1.2869724,-7.8752575,MWS
-22.221994,8.696034,-0.0612224,MWS
10.431014,24.099792,-11.986635,HPL
-1.7487437,-14.291837,10.857321,EAP
17.361809,-1.9402391,19.670305,MWS
-13.182066,-31.551252,-4.6897726,HPL
26.77333,2.2430434,5.9529033,EAP
-1.0749228,8.027928,-8.192002,HPL
12.782925,23.572697,12.827868,MWS
17.37132,9.180996,-7.3436184,HPL
-3.483875,-20.000063,-11.218658,EAP
7.6377077,-7.777766,-31.908043,MWS
28.775522,-1.470057,0.58775485,EAP
-29.457523,-12.754155,1.7367759,MWS
4.3966875,-25.86845,13.463872,EAP
-2.8899527,12.916185,-7.8370123,EAP
5.9712367,26.88139,-5.4914074,MWS
-10.117622,-0.7563195,-8.249873,MWS
18.194626,9.60364,16.013828,HPL
-9.728286,-24.991003,2.2028537,HPL
6.124881,10.730802,26.388613,EAP
28.197765,-12.137101,-8.081876,EAP
-4.7889256,3.6454806,22.119379,EAP
10.970583,-23.465681,2.6892488,HPL
28.837551,13.403093,-5.28565,HPL
-9.810118,-10.424114,-14.617235,MWS
19.381865,-8.251547,10.461492,HPL
-17.09076,17.152338,6.17476,EAP
16.835323,6.7149196,-0.50519836,EAP
-5.9621134,-4.488988,7.6802444,EAP
16.992155,3.0262787,11.183181,HPL
16.720854,7.4845004,-9.015001,HPL
10.92881,9.30078,19.767853,EAP
-25.582964,22.729803,-1.5547756,EAP
-8.225137,22.423883,-4.918735,EAP
-23.777807,-11.927629,7.8665853,EAP
4.60726,0.6126098,-12.610487,MWS
13.377516,13.532849,9.012403,MWS
-6.99567,-19.881083,3.6041718,MWS
-13.063571,-20.390287,13.952063,MWS
-3.1873934,-7.0980935,-10.776092,HPL
-11.267799,-26.816978,-5.721738,MWS
1.6807483,19.880917,10.481093,EAP
-20.094542,-19.82276,10.2373705,EAP
18.787083,3.8877087,-11.964925,HPL
6.989923,-10.319152,22.79284,EAP
6.4628735,-0.89934045,-18.368088,HPL
-5.0603004,-10.725573,27.898237,HPL
-11.089893,12.565788,12.208832,MWS
14.899015,5.0837483,-6.0669265,HPL
-26.612995,10.090718,-0.8303339,HPL
-9.389563,7.4233556,-7.7649837,MWS
15.206389,-22.975344,-6.5828433,HPL
-14.358989,19.044035,-3.4924774,EAP
21.065834,6.9187994,-12.448216,EAP
2.358664,6.833029,-20.501934,MWS
28.141592,-6.214062,1.4089698,HPL
-2.0586746,-26.072979,-1.7441294,EAP
19.2635,-16.042421,1.1393654,EAP
14.947155,-9.329843,10.354242,EAP
-10.635284,-17.59623,-15.675527,MWS
2.081411,-7.42838,20.56237,HPL
-7.0386715,1.8680768,-6.5785375,MWS
-10.35105,3.6105297,-8.38251,HPL
20.050663,16.980646,17.928457,EAP
13.404918,-27.340883,5.0192065,EAP
-12.546562,11.026975,-3.7096086,HPL
-11.596553,12.749748,-5.7062087,HPL
-7.477551,13.520855,-29.969868,MWS
-1.5250521,18.358362,0.3353496,EAP
-16.938255,25.232622,0.13860221,EAP
14.988509,-9.768331,11.749769,EAP
-13.948911,9.629485,11.09232,MWS
-0.10372081,-18.97775,1.8289431,MWS
-1.4072586,11.832972,-6.013336,HPL
17.523233,-7.874732,10.445574,EAP
9.213051,-9.866848,10.834146,HPL
2.7673337,-0.1775088,-4.1645265,MWS
-13.562071,4.1633153,-10.546588,MWS
-26.476837,-13.5301285,11.53831,EAP
20.434063,-15.493635,-17.255497,HPL
-5.0956173,11.57056,26.43988,HPL
-13.858536,3.290316,-18.6843,MWS
-7.7079697,-4.3233957,18.544538,EAP
-9.616193,10.126719,18.771147,HPL
14.245351,13.59207,17.508158,EAP
-17.251944,13.5083065,18.359667,EAP
8.916215,-1.7848986,0.23209348,HPL
-26.911335,6.7501044,10.608083,HPL
-19.812016,23.223677,9.701371,EAP
-11.38946,-18.02953,10.970776,EAP
-11.935206,-19.619665,9.763682,HPL
-9.9256315,-10.718671,-16.799984,MWS
-21.279516,-2.6424124,9.487983,EAP
21.385632,-13.384064,21.895094,EAP
-11.867689,-8.525391,23.97558,HPL
15.842552,-14.05934,-2.6734748,HPL
1.5191933,0.43934718,4.8435884,HPL
22.611275,-25.713377,10.032559,EAP
-25.125772,-5.90955,26.208046,EAP
-6.591436,13.736063,-5.5817337,HPL
-6.036142,5.4353766,-12.399987,MWS
-6.5190225,-15.391724,1.419659,MWS
-1.810643,-22.844208,8.675727,EAP
5.9651647,5.3391557,22.924412,MWS
5.1955166,-23.28864,0.87708235,EAP
5.822173,14.865441,3.4108295,MWS
-14.83427,-19.18787,-10.851262,MWS
17.456152,-2.6945167,-6.3129745,HPL
-8.8296175,-6.5952883,33.878345,MWS
2.4658988,-23.003714,-9.332277,EAP
-4.087357,1.3308374,22.68292,MWS
-27.020744,-13.243123,-3.7294729,MWS
-19.346895,18.232946,-9.295642,MWS
22.64075,1.5636753,13.237377,EAP
-23.790236,8.839053,14.349664,EAP
-15.834039,-0.8490319,26.783583,EAP
4.2228703,-1.7832763,25.93799,EAP
-6.154092,-10.202618,-17.686821,MWS
0.8274424,27.66637,9.666086,EAP
9.902682,27.63505,15.314327,MWS
-6.7460065,30.73099,-0.1947345,HPL
27.298878,-4.9335475,0.9791948,HPL
-19.175545,-13.991008,-10.274385,MWS
-10.798911,33.846725,5.139217,EAP
26.016863,3.150148,11.349023,EAP
-5.9567924,-13.896047,-25.959011,EAP
-23.413754,-20.245247,-0.13232812,MWS
20.097221,-18.839285,-16.191454,HPL
20.275318,-2.304427,23.453266,EAP
2.520436,30.565014,-13.520511,EAP
11.774187,2.6384885,15.56031,EAP
-29.105572,-21.48156,6.51573,EAP
-20.552065,-15.298952,13.145827,EAP
28.197897,-1.9241936,-16.540846,MWS
-8.168893,17.164679,-26.846296,EAP
-3.4519684,-16.383667,3.3468463,EAP
-15.231864,0.23741838,-11.589803,MWS
18.50403,-8.703637,9.281203,EAP
-3.7393408,-13.184227,-19.346357,HPL
-11.243789,8.559941,18.244467,HPL
-13.614211,-17.219313,-1.078424,EAP
0.9043201,-3.4537337,5.814409,MWS
2.477007,22.010706,9.345461,MWS
5.002628,1.0943362,23.045324,EAP
-5.0495443,-24.73817,-10.274307,MWS
-13.142448,8.670737,17.201986,HPL
1.4549748,-17.62265,-14.33177,HPL
-13.140582,-6.253761,18.992687,EAP
21.880714,13.706317,1.6904159,HPL
32.296646,-6.268556,-13.09208,EAP
2.6899354,7.6620436,10.841015,EAP
10.596292,18.777636,1.5941888,EAP
24.91636,-16.77551,11.478606,EAP
14.113043,-19.674011,8.9781475,HPL
11.2783985,12.0366535,-10.343266,HPL
-7.5156474,12.731908,-2.663664,MWS
8.216602,7.751624,-6.019668,HPL
12.735814,2.8288977,2.7362952,MWS
-8.147353,9.450455,26.421818,MWS
-24.440018,-20.183958,8.4771185,EAP
15.514838,16.838713,-12.604706,MWS
2.885481,-17.361229,-26.893574,HPL
12.678594,-18.713085,-4.946604,HPL
9.430471,30.361984,-6.804587,EAP
-17.296103,-9.168306,-20.412052,MWS
-24.249271,11.698954,-4.8075604,MWS
-23.693802,-13.270892,7.5401163,MWS
-26.087034,0.27603075,4.152131,MWS
-11.569218,1.409786,-3.9474838,MWS
-12.674518,-18.11426,5.4920106,MWS
16.188648,4.613672,9.574309,MWS
-8.305623,19.298397,18.468538,EAP
-3.5146034,5.937419,-23.934908,EAP
3.1615067,-15.84146,-6.2601485,MWS
4.5109315,1.5717864,-21.1366,EAP
23.06986,-1.9396127,9.144634,EAP
28.154593,-9.571932,7.9303846,HPL
-7.2938843,15.844635,-11.441837,HPL
-12.963743,-4.7361293,18.554977,EAP
16.554827,26.978989,-16.213518,HPL
13.218796,-7.457106,-16.015211,MWS
25.02664,-9.409577,-2.2614467,MWS
-6.421933,16.378157,-26.03794,EAP
-3.0945823,-6.4662952,4.0631695,MWS
12.13561,-8.037189,-6.6742773,EAP
5.246868,-19.21256,-1.8058603,MWS
-16.311846,1.7808632,33.882385,EAP
-11.684573,3.9752588,11.566034,MWS
8.262637,-24.907799,6.603551,EAP
8.369982,4.083184,26.239954,MWS
-17.082373,-24.980911,-0.18289354,EAP
7.489776,22.356184,-8.235572,HPL
-6.7317324,23.064745,-12.275701,HPL
-11.719582,4.0517783,-16.163914,MWS
24.47873,-0.8154294,7.4265466,EAP
-17.056358,7.3792686,6.156502,HPL
12.285038,1.4456037,-7.521204,MWS
-9.328414,8.029887,13.656427,EAP
-20.484573,0.5299726,-8.517238,MWS
-20.690495,-15.329564,1.7860411,EAP
-26.078959,-7.3430552,-10.054239,MWS
-2.7226925,-7.307262,-19.455502,EAP
26.707994,-11.84845,-4.210068,EAP
-17.12884,-18.608257,15.768744,EAP
-2.3534842,-20.625105,-13.973452,EAP
9.669775,-26.117836,14.910374,EAP
16.42821,-12.9768715,7.1369157,EAP
-24.122633,23.285223,3.113829,MWS
20.298227,1.7251766,9.797293,HPL
26.922626,-8.4202585,0.72698486,HPL
11.338519,-11.264248,-0.74222773,MWS
-9.165952,-15.241762,15.387161,EAP
-14.139323,-1.4779296,13.151203,MWS
-8.198196,0.32125235,-16.152622,MWS
-10.711598,-9.406995,16.773655,MWS
10.722274,7.9555616,-7.4746895,MWS
-15.035201,16.118149,-11.90049,MWS
-18.535286,14.369528,-3.3780859,EAP
12.363521,-13.977494,-14.061798,HPL
12.789098,6.106163,27.474915,EAP
34.189793,-7.962742,-0.5447238,EAP
-7.877383,18.327612,11.405158,HPL
-6.801533,-15.711078,11.950259,MWS
-15.604083,-22.302637,10.569716,HPL
15.95913,18.921892,21.673359,EAP
-8.583676,4.6885047,25.472153,EAP
4.509471,18.695614,-24.275131,EAP
17.411978,-24.735325,3.8348823,MWS
15.255792,18.424437,9.395796,HPL
0.18148004,-21.983599,14.421123,EAP
-12.303767,-4.2397118,-14.883432,MWS
-25.594236,6.5703483,-9.917915,EAP
3.4007993,-11.158366,5.6823945,EAP
23.453012,-7.0134025,13.880705,EAP
-19.838764,-18.720564,-7.336563,MWS
-18.768564,-4.4682074,3.7789679,HPL
-32.091396,4.779838,14.789425,MWS
-9.645634,-0.7436151,-17.340288,MWS
-16.236235,21.995104,18.33491,EAP
27.295544,-4.783415,-8.388317,HPL
-0.28381643,-16.378357,-7.680913,MWS
19.2532,7.3648815,20.107605,EAP
-3.4768085,27.490303,-17.60716,HPL
12.11223,-20.00836,0.8120209,HPL
-17.499807,-9.386176,8.357613,HPL
-23.495764,26.076464,-0.7219766,EAP
23.050608,-11.603383,-4.04405,HPL
28.848928,-6.4997272,0.46932855,EAP
7.9241166,-10.557869,6.7744164,HPL
-11.418474,5.3453197,-2.6797507,EAP
-36.201263,-1.6871803,8.145403,EAP
-19.194908,-11.599985,-15.8625765,MWS
-15.803738,4.220138,1.8221009,MWS
-7.1751823,10.848727,-21.401497,EAP
-3.912745,5.9043813,34.452267,EAP
16.508356,-2.5789034,17.083633,EAP
18.375443,2.5390458,12.711274,EAP
27.597502,-0.49257696,-10.129734,HPL
3.951262,-13.376452,7.2233186,EAP
27.97421,10.819051,0.16411585,EAP
20.012522,1.304324,2.7481623,EAP
27.80912,2.8189251,-14.154947,HPL
-15.60397,21.278515,18.82666,MWS
28.935637,3.3685462,-12.219654,HPL
0.46568403,29.237654,5.666448,MWS
-9.905165,-0.8500311,2.8930743,MWS
-20.07417,26.371151,-1.1043024,EAP
14.677729,4.062364,14.385167,EAP
-3.4918485,21.006304,3.5203114,MWS
-8.124579,-5.528308,-6.4498634,HPL
-8.557652,-27.712656,-18.405096,MWS
-21.88216,-23.392027,14.708776,MWS
8.229268,-15.614554,-0.16678704,EAP
-5.1485705,15.191909,17.315847,HPL
-2.9382567,32.603058,-1.2634025,EAP
18.811981,4.9817533,11.29133,EAP
-27.186981,-5.2288456,5.608097,MWS
-6.238196,10.458047,23.639343,HPL
-0.3958263,-5.464799,-25.804022,HPL
-10.133155,-18.136501,-7.425828,MWS
-21.12365,12.96562,-11.935615,MWS
-15.713508,18.056559,4.6256332,EAP
8.012145,-19.421717,-14.037963,HPL
-28.581049,-19.277273,-11.81861,MWS
-3.331268,5.201125,-10.200663,MWS
19.76519,1.2152864,-10.871009,HPL
0.85405463,31.181377,0.7802749,MWS
-0.74556214,-8.931484,-21.8875,HPL
13.434423,-15.114755,4.500849,EAP
29.063318,-10.543748,4.0042214,HPL
-21.321615,1.3877175,28.025728,HPL
-12.987212,16.264864,-10.565366,EAP
-11.494325,28.94837,-4.775039,HPL
30.869837,-2.2492685,-14.2700615,EAP
-4.1078243,33.488293,9.616531,MWS
17.234196,-11.520662,12.253712,EAP
13.72194,19.941816,-3.1506765,EAP
-20.091932,-3.6828456,-18.004383,MWS
-3.289549,-1.3450755,-9.915229,MWS
-9.751783,-13.612093,-20.666265,MWS
-8.369318,-9.11396,-3.7187696,MWS
-0.7302227,1.8450453,-18.278841,EAP
10.996018,-20.432951,14.70955,EAP
-15.821701,-14.281335,-24.718916,MWS
8.767279,-8.58581,4.899638,EAP
4.065712,-13.310041,-12.244198,EAP
-4.9223027,-1.5796506,-15.3091545,MWS
8.424821,18.324726,7.0565143,MWS
8.042551,-16.256638,-13.584921,HPL
-13.405052,24.198206,14.504333,EAP
12.43283,15.007002,17.78758,EAP
4.585946,-24.933077,-4.5191097,MWS
23.57167,0.7541472,-10.101503,HPL
25.677557,-7.452491,-0.47459567,HPL
2.9745624,4.155198,8.318177,HPL
9.344433,31.741533,7.4837255,MWS
-15.416117,-9.973832,-10.945479,MWS
17.320818,-13.705779,-5.0606947,EAP
-16.13848,12.570103,11.302611,MWS
16.618229,-17.468481,6.2418094,EAP
7.4063287,22.850315,-18.996433,HPL
-20.33005,9.114824,10.212414,MWS
2.6403334,-1.745371,-10.482298,MWS
-12.956966,-20.686451,0.11168817,HPL
-12.923413,5.517829,7.896229,MWS
-8.12873,-6.8380585,-16.029358,MWS
-13.867357,-2.9347513,17.223919,EAP
-14.654695,13.730458,25.643984,HPL
-17.505732,20.00444,10.637057,HPL
7.9734726,-23.296755,-19.019245,EAP
3.6929693,30.508152,8.079918,EAP
-14.16568,13.493589,-18.363192,HPL
-9.199535,12.178638,28.846302,MWS
8.857699,6.3951044,-3.3860207,MWS
8.863983,3.267255,17.61368,MWS
13.358354,5.29587,3.5121272,HPL
-28.101364,-18.733038,-2.3339157,EAP
-29.084726,1.9931722,6.4582033,EAP
-9.510159,-29.744999,5.952073,MWS
34.59528,-5.542343,-3.7980535,EAP
-18.23136,-9.62768,-8.716412,MWS
-10.076088,5.34895,-13.591913,HPL
16.54103,24.313873,-4.063172,EAP
-2.2281196,-30.472841,15.520065,EAP
8.443861,11.02352,-0.9680263,HPL
25.285782,-19.616806,1.3255059,EAP
-4.016193,10.229019,12.618602,MWS
-6.8265367,25.86656,-4.678545,HPL
2.8914855,9.136709,-6.5432954,HPL
-5.650691,-0.9730168,-1.1665163,MWS
0.24262051,13.603017,-21.609682,HPL
21.982897,-10.465342,11.546992,EAP
-3.71942,-5.1256075,17.961021,MWS
7.9418745,24.309477,12.368373,MWS
21.309973,-3.3774834,3.0172153,EAP
6.413383,-16.12697,9.679297,HPL
11.876559,17.454145,10.005044,EAP
16.699926,7.5060897,-9.009964,HPL
-6.2045765,18.16222,-24.499037,EAP
-2.1861904,-15.831713,-13.716521,MWS
-27.346151,2.133035,-4.658543,MWS
16.33993,-0.7396879,-7.07896,HPL
-12.89026,-19.925959,12.698456,HPL
7.485132,24.108099,2.840809,HPL
-8.976498,27.28799,-19.642494,HPL
-2.3757753,-9.392989,-19.758982,MWS
-22.449324,-18.575039,10.982436,MWS
9.593567,22.241549,-2.6799152,MWS
-12.040826,8.149045,-1.688569,EAP
-21.329496,20.688131,6.859022,EAP
21.775871,-1.6735106,-12.834902,MWS
-7.5477843,-6.5270467,-9.031955,HPL
-5.6298733,29.958048,8.734872,HPL
23.733234,-13.938658,14.289624,EAP
-23.828588,20.98578,11.973043,HPL
8.936497,-4.6278415,25.37938,EAP
2.4412813,7.4824376,-27.330692,MWS
5.910131,6.0898786,0.9328211,HPL
-31.363516,4.701933,8.886232,EAP
-27.431765,1.9458021,1.3983405,EAP
12.921436,-26.24934,-0.38907406,EAP
2.468201,-19.625284,-6.0240955,MWS
10.574395,24.28615,3.9895434,EAP
-6.290075,-10.354166,-7.886635,MWS
3.5565093,7.1311345,11.476895,EAP
16.685724,-2.067344,-25.554445,HPL
17.794323,13.616759,-7.127927,EAP
-22.819145,16.969975,-15.801784,EAP
-10.052333,28.439056,-0.5088904,EAP
19.611603,0.21462174,-1.1050773,HPL
24.112825,5.5116057,6.437737,EAP
13.777096,15.556749,20.921011,EAP
-3.6941688,-8.1790905,10.757316,HPL
26.706745,10.167925,-6.831695,EAP
-18.454576,4.862563,29.670269,EAP
0.56024206,-20.793201,20.98753,EAP
5.69544,22.458838,-2.6606581,HPL
0.84131944,5.364041,6.943595,HPL
5.2658753,-1.0027544,32.957195,EAP
27.890615,3.7782624,-2.703499,MWS
10.972275,-11.768508,2.3835032,MWS
9.6731205,-10.549191,-3.1620233,HPL
-19.555092,6.399122,11.375096,EAP
11.214636,-1.2076898,-5.5040417,HPL
4.9344544,20.107841,24.405893,EAP
-18.048176,-14.862971,18.657633,MWS
8.741714,2.096164,-8.968982,MWS
22.203682,-23.345016,-1.1786935,EAP
-29.24295,24.79456,-3.000942,EAP
20.998348,20.20843,-7.56285,HPL
9.689028,20.380802,-3.404304,MWS
-3.0020587,-6.433375,-20.245037,MWS
10.847251,-22.696259,25.516426,EAP
-9.529102,11.9762335,0.39397258,EAP
-3.6173332,2.1953766,26.866573,EAP
9.324508,2.0902686,-33.318466,EAP
8.841696,8.603405,-2.8285234,EAP
21.160257,0.07579122,-7.8958073,HPL
-16.339224,21.879982,-14.297477,MWS
15.621554,-27.543428,1.7060024,EAP
-1.873335,16.55985,-28.219908,EAP
-16.492199,3.3997095,-16.419909,MWS
-6.002575,6.5632133,20.633745,EAP
-24.858881,-3.3805883,0.14176556,MWS
28.017504,7.5147114,-5.040743,HPL
20.237345,-22.47465,4.0607586,EAP
6.6272254,-20.173382,-9.362956,EAP
-15.127277,-4.968104,8.813197,HPL
-25.954487,-22.496002,4.4904737,MWS
11.297871,-3.037303,14.552071,EAP
-18.972286,-7.085865,11.79971,EAP
-3.131822,18.185497,16.681717,EAP
-15.057037,14.879352,22.817741,EAP
-7.1660824,25.423044,16.341648,EAP
1.2574443,8.432926,29.49114,EAP
25.25117,-21.720453,-11.864672,HPL
9.209593,20.175837,19.785004,EAP
17.23272,-22.117615,9.600155,HPL
10.699592,4.1654234,-16.476603,HPL
29.722935,2.2442658,10.656636,EAP
-18.087824,3.5433424,17.051441,EAP
10.546283,-15.88894,-2.9427295,EAP
7.334244,0.26595291,-26.84093,MWS
25.665087,-3.695433,-4.139929,MWS
20.828667,15.460731,-1.6957762,HPL
10.752879,4.6317763,-4.6380324,HPL
-4.0280538,-6.825526,-20.898348,EAP
14.155591,6.165495,4.6930294,EAP
-17.294432,-14.837538,22.993534,HPL
-14.447186,-5.3725967,-21.295084,MWS
-3.511966,25.892628,18.638428,EAP
35.00528,4.694929,-0.4697537,EAP
-9.751093,-8.3072195,-26.39698,HPL
-4.1513734,-10.522671,-8.646029,MWS
-12.50332,-17.51415,-5.6638207,MWS
-6.240696,8.235104,0.50472116,EAP
-6.6133647,-13.664947,26.552992,EAP
24.207314,3.5572524,10.743275,EAP
9.612872,-7.8141475,4.1999116,HPL
-15.259627,17.83172,16.834398,EAP
-35.450516,8.644838,3.1765454,MWS
-16.04927,9.011106,-16.508522,EAP
-0.6686959,22.518839,-12.831378,HPL
6.279651,19.119934,17.542967,EAP
9.237502,-12.261034,-3.851976,EAP
13.282634,15.423567,-5.184121,MWS
-6.768516,28.186739,-2.6853142,HPL
-31.38278,10.391207,0.6991734,EAP
18.330885,-6.7160234,-12.794758,MWS
23.633863,8.145209,-10.831897,EAP
-10.522025,-14.951875,-12.798213,MWS
27.680285,-12.692978,9.780177,EAP
26.317696,11.608505,-10.12213,MWS
10.075854,5.422841,-2.0553994,MWS
10.435601,-0.74593985,26.677958,EAP
-6.0834384,5.1970515,9.877397,MWS
-20.83764,-3.3357363,18.682058,EAP
-5.28942,-5.7758117,-17.64754,EAP
18.31716,-8.693606,-11.309697,HPL
-30.124779,6.600039,8.538764,EAP
18.086136,-16.890408,2.2787704,EAP
22.763218,0.66759855,-7.276335,HPL
-10.0074,6.1768284,23.128199,HPL
-4.251373,-6.970813,-26.707476,HPL
-1.9296749,9.828585,27.297016,EAP
17.246136,-18.183952,-15.462788,HPL
21.084103,-23.638971,5.436966,EAP
19.184725,-3.1337905,-1.5262893,HPL
-22.817728,-0.31215245,-15.205968,EAP
-19.264095,-13.007786,13.8310375,EAP
4.388007,21.144537,28.524084,EAP
-12.5261345,-9.852614,0.15028994,HPL
-27.644327,14.790968,-1.1672243,EAP
-1.1608703,-12.94274,-2.5376334,MWS
-3.642649,0.9249524,-11.531482,MWS
-11.587679,15.060828,27.631763,HPL
16.670195,14.220473,-5.8350487,HPL
0.7099196,14.139428,17.413233,MWS
-10.649611,-20.362957,-0.3907837,HPL
-21.267563,-13.84424,0.59904504,MWS
1.1879803,25.082952,-20.895523,HPL
-13.723664,-15.892162,6.228239,HPL
11.064167,16.017658,-10.3706255,HPL
6.4914517,-13.114522,15.070502,EAP
-11.737424,-19.342627,20.096071,MWS
-28.210667,25.393839,-3.168834,EAP
12.607031,-2.0938888,22.073063,HPL
12.268661,8.504318,-12.504829,HPL
13.17685,20.367262,12.4100065,EAP
-7.076698,21.948854,2.821901,MWS
-5.734206,9.866985,-12.345168,MWS
-4.9941216,0.28337127,10.782505,EAP
13.096237,-12.829608,-19.62358,HPL
21.140877,-10.9563675,-13.753234,HPL
-15.369701,8.229157,12.20146,EAP
-10.14823,19.120953,8.802162,EAP
18.32755,-8.643435,-6.883388,HPL
27.350288,4.348638,6.504991,HPL
-22.304821,-10.974957,9.830396,MWS
26.380424,-0.48732668,-8.909037,HPL
-15.813754,2.5552998,3.7620666,MWS
-1.9639509,15.935253,21.209572,MWS
-0.63952756,-0.8255249,4.2696724,HPL
-25.48612,-12.025798,-0.44680676,MWS
-9.442586,-3.899628,29.921684,EAP
18.49075,-6.1950636,-3.711066,HPL
-14.910233,-2.905353,1.5420336,EAP
4.912032,-6.752782,-3.2221003,EAP
-21.671291,2.5121999,-18.004833,EAP
7.2648406,24.487032,13.715336,EAP
8.904988,26.033104,21.921364,EAP
-12.772752,7.2642927,5.9974656,MWS
1.3287126,0.6397068,12.162287,EAP
2.7542484,11.589965,-30.165974,EAP
20.484024,-11.764562,7.122692,HPL
-17.80327,-2.356752,-1.9412535,MWS
12.166903,-15.2172785,2.297867,HPL
16.898014,-20.166954,-11.66897,EAP
36.13801,0.48226234,1.6578063,EAP
-2.6157513,18.757051,22.267302,EAP
-27.190725,-9.157171,-0.11427543,MWS
-14.536656,-19.354607,-8.6824875,EAP
-6.952175,-8.82072,-23.461887,HPL
-9.405776,-8.480099,-19.908274,MWS
-9.937274,-15.187312,-3.286113,EAP
-5.315758,6.7475348,16.953215,EAP
14.47111,-4.595717,10.012148,HPL
0.34883666,-14.7035265,-1.1294395,MWS
-24.018837,13.09228,23.418674,EAP
2.3546116,3.9373474,31.095333,EAP
-3.3978138,-29.155207,-0.9479815,EAP
18.697643,0.30401886,-4.3512783,EAP
17.888475,-25.849424,7.7664676,HPL
-5.3317666,13.2815485,-8.507763,EAP
-15.544331,21.533594,-5.858529,EAP
24.768452,-3.2920408,14.860874,HPL
10.413793,6.322894,16.378336,MWS
5.889486,22.860777,-2.5676627,HPL
-19.27623,7.7727013,-18.43219,HPL
-8.519309,18.93391,18.456245,EAP
-3.9396548,4.449317,3.1248968,MWS
-6.0476923,-20.951344,-16.458487,MWS
10.3889885,15.0711975,9.049029,EAP
